cod_ibge;uf;municipio;modulo_fiscal_ha
2926657;BA;RIBEIRÃO DO LARGO;50
2926707;BA;RIO DE CONTAS;65
2926806;BA;RIO DO ANTÔNIO;65
2926905;BA;RIO DO PIRES;65
2927002;BA;RIO REAL;30
2927101;BA;RODELAS;65
2927200;BA;RUY BARBOSA;60
2927309;BA;SALINAS DA MARGARIDA;30
2927408;BA;SALVADOR;5
2927507;BA;SANTA BÁRBARA;50
2927606;BA;SANTA BRÍGIDA;70
2927705;BA;SANTA CRUZ CABRÁLIA;35
2927804;BA;SANTA CRUZ DA VITÓRIA;50
2927903;BA;SANTA INÊS;35
2928000;BA;SANTALUZ;50
2928059;BA;SANTA LUZIA;20
2928109;BA;SANTA MARIA DA VITÓRIA;65
2928208;BA;SANTANA;65
2928307;BA;SANTANÓPOLIS;50
2928406;BA;SANTA RITA DE CÁSSIA;65
2928505;BA;SANTA TERESINHA;50
2928604;BA;SANTO AMARO;30
2928703;BA;SANTO ANTÔNIO DE JESUS;30
2928802;BA;SANTO ESTÊVÃO;50
2928901;BA;SÃO DESIDÉRIO;65
2928950;BA;SÃO DOMINGOS;50
2929008;BA;SÃO FÉLIX;30
2929057;BA;SÃO FÉLIX DO CORIBE;65
2929107;BA;SÃO FELIPE;30
2929206;BA;SÃO FRANCISCO DO CONDE;7
2929255;BA;SÃO GABRIEL;65
2929305;BA;SÃO GONÇALO DOS CAMPOS;30
2929354;BA;SÃO JOSÉ DA VITÓRIA;20
2929370;BA;SÃO JOSÉ DO JACUÍPE;60
2929404;BA;SÃO MIGUEL DAS MATAS;35
2929503;BA;SÃO SEBASTIÃO DO PASSÉ;30
2929602;BA;SAPEAÇU;30
2929701;BA;SÁTIRO DIAS;30
2929750;BA;SAUBARA;30
2929800;BA;SAÚDE;65
2929909;BA;SEABRA;65
2930006;BA;SEBASTIÃO LARANJEIRAS;65
2930105;BA;SENHOR DO BONFIM;65
2930154;BA;SERRA DO RAMALHO;65
2930204;BA;SENTO SÉ;65
2930303;BA;SERRA DOURADA;65
2930402;BA;SERRA PRETA;50
2930501;BA;SERRINHA;50
2930600;BA;SERROLÂNDIA;60
2930709;BA;SIMÕES FILHO;7
2930758;BA;SÍTIO DO MATO;65
2930766;BA;SÍTIO DO QUINTO;70
2930774;BA;SOBRADINHO;65
2930808;BA;SOUTO SOARES;65
2930907;BA;TABOCAS DO BREJO VELHO;65
2931004;BA;TANHAÇU;65
2931053;BA;TANQUE NOVO;65
2931103;BA;TANQUINHO;50
2931202;BA;TAPEROÁ;20
2931301;BA;TAPIRAMUTÁ;60
2931350;BA;TEIXEIRA DE FREITAS;35
2931400;BA;TEODORO SAMPAIO;30
2931509;BA;TEOFILÂNDIA;50
2931608;BA;TEOLÂNDIA;20
2931707;BA;TERRA NOVA;30
2931806;BA;TREMEDAL;65
2931905;BA;TUCANO;50
2932002;BA;UAUÁ;50
2932101;BA;UBAÍRA;35
2932200;BA;UBAITABA;20
2932309;BA;UBATÃ;20
2932408;BA;UIBAÍ;65
2932457;BA;UMBURANAS;65
2932507;BA;UNA;20
2932606;BA;URANDI;65
2932705;BA;URUÇUCA;20
2932804;BA;UTINGA;65
2932903;BA;VALENÇA;20
2933000;BA;VALENTE;50
2933059;BA;VÁRZEA DA ROÇA;60
2933109;BA;VÁRZEA DO POÇO;60
2933158;BA;VÁRZEA NOVA;60
2933174;BA;VARZEDO;30
2933208;BA;VERA CRUZ;7
2933257;BA;VEREDA;35
2933307;BA;VITÓRIA DA CONQUISTA;35
2933406;BA;WAGNER;65
2933455;BA;WANDERLEY;65
2933505;BA;WENCESLAU GUIMARÃES;20
2933604;BA;XIQUE-XIQUE;65
3100104;MG;ABADIA DOS DOURADOS;40
3100203;MG;ABAETÉ;40
3100302;MG;ABRE CAMPO;26
3100401;MG;ACAIACA;26
3100500;MG;AÇUCENA;30
3100609;MG;ÁGUA BOA;30
3100708;MG;ÁGUA COMPRIDA;24
3100807;MG;AGUANIL;30
3100906;MG;ÁGUAS FORMOSAS;60
3101003;MG;ÁGUAS VERMELHAS;65
3101102;MG;AIMORÉS;30
3101201;MG;AIURUOCA;30
3101300;MG;ALAGOA;30
3101409;MG;ALBERTINA;30
3101508;MG;ALÉM PARAÍBA;30
3101607;MG;ALFENAS;26
3101631;MG;ALFREDO VASCONCELOS;30
3101706;MG;ALMENARA;60
3101805;MG;ALPERCATA;30
3101904;MG;ALPINÓPOLIS;26
3102001;MG;ALTEROSA;26
3102050;MG;ALTO CAPARAÓ;24
3102100;MG;ALTO RIO DOCE;28
3102209;MG;ALVARENGA;30
3102308;MG;ALVINÓPOLIS;20
3102407;MG;ALVORADA DE MINAS;30
3102506;MG;AMPARO DO SERRA;26
3102605;MG;ANDRADAS;26
3102704;MG;CACHOEIRA DO PAJEÚ;65
3102803;MG;ANDRELÂNDIA;30
3102852;MG;ANGELÂNDIA;40
3102902;MG;ANTÔNIO CARLOS;22
3103009;MG;ANTÔNIO DIAS;20
3103108;MG;ANTÔNIO PRADO DE MINAS;28
3103207;MG;ARAÇAÍ;20
3103306;MG;ARACITABA;24
3103405;MG;ARAÇUAÍ;65
3103504;MG;ARAGUARI;30
3103603;MG;ARANTINA;30
3103702;MG;ARAPONGA;28
3103751;MG;ARAPORÃ;20
3103801;MG;ARAPUÁ;40
3103900;MG;ARAÚJOS;35
3104007;MG;ARAXÁ;35
3104106;MG;ARCEBURGO;28
3104205;MG;ARCOS;35
3104304;MG;AREADO;26
3104403;MG;ARGIRITA;30
3104452;MG;ARICANDUVA;40
3104502;MG;ARINOS;65
3104601;MG;ASTOLFO DUTRA;30
3104700;MG;ATALÉIA;50
3104809;MG;AUGUSTO DE LIMA;40
3104908;MG;BAEPENDI;30
3105004;MG;BALDIM;20
3105103;MG;BAMBUÍ;35
3105202;MG;BANDEIRA;60
3105301;MG;BANDEIRA DO SUL;26
3105400;MG;BARÃO DE COCAIS;20
3105509;MG;BARÃO DO MONTE ALTO;28
3105608;MG;BARBACENA;22
3105707;MG;BARRA LONGA;26
3105905;MG;BARROSO;22
3106002;MG;BELA VISTA DE MINAS;20
3106101;MG;BELMIRO BRAGA;24
3106200;MG;BELO HORIZONTE;5
3106309;MG;BELO ORIENTE;24
3106408;MG;BELO VALE;20
3106507;MG;BERILO;40
3106606;MG;BERTÓPOLIS;60
3106655;MG;BERIZAL;65
3106705;MG;BETIM;7
3106804;MG;BIAS FORTES;24
3106903;MG;BICAS;24
3107000;MG;BIQUINHAS;40
3107109;MG;BOA ESPERANÇA;26
3107208;MG;BOCAINA DE MINAS;30
3107307;MG;BOCAIÚVA;40
3107406;MG;BOM DESPACHO;35
3107505;MG;BOM JARDIM DE MINAS;30
3107604;MG;BOM JESUS DA PENHA;28
3107703;MG;BOM JESUS DO AMPARO;20
3107802;MG;BOM JESUS DO GALHO;20
3107901;MG;BOM REPOUSO;30
3108008;MG;BOM SUCESSO;30
3108107;MG;BONFIM;20
3108206;MG;BONFINÓPOLIS DE MINAS;50
3108255;MG;BONITO DE MINAS;65
3108305;MG;BORDA DA MATA;30
3108404;MG;BOTELHOS;26
3108503;MG;BOTUMIRIM;50
3108552;MG;BRASILÂNDIA DE MINAS;65
3108602;MG;BRASÍLIA DE MINAS;50
3108701;MG;BRÁS PIRES;22
3108800;MG;BRAÚNAS;30
3108909;MG;BRASÓPOLIS;30
3109006;MG;BRUMADINHO;20
3109105;MG;BUENO BRANDÃO;30
3109204;MG;BUENÓPOLIS;40
3109253;MG;BUGRE;20
3109303;MG;BURITIS;65
3109402;MG;BURITIZEIRO;70
3109451;MG;CABECEIRA GRANDE;65
3109501;MG;CABO VERDE;28
3109600;MG;CACHOEIRA DA PRATA;20
3109709;MG;CACHOEIRA DE MINAS;30
3109808;MG;CACHOEIRA DOURADA;30
3109907;MG;CAETANÓPOLIS;20
3110004;MG;CAETÉ;7
3110103;MG;CAIANA;24
3110202;MG;CAJURI;22
3110301;MG;CALDAS;26
3110400;MG;CAMACHO;30
3110509;MG;CAMANDUCAIA;30
3110608;MG;CAMBUÍ;30
3110707;MG;CAMBUQUIRA;30
3110806;MG;CAMPANÁRIO;30
3110905;MG;CAMPANHA;30
3111002;MG;CAMPESTRE;26
3111101;MG;CAMPINA VERDE;30
3111150;MG;CAMPO AZUL;50
3111200;MG;CAMPO BELO;30
3111309;MG;CAMPO DO MEIO;26
3111408;MG;CAMPO FLORIDO;24
3111507;MG;CAMPOS ALTOS;35
3111606;MG;CAMPOS GERAIS;26
3111705;MG;CANAÃ;28
3111804;MG;CANÁPOLIS;30
3111903;MG;CANA VERDE;30
3112000;MG;CANDEIAS;30
3112059;MG;CANTAGALO;24
3112109;MG;CAPARAÓ;24
3112208;MG;CAPELA NOVA;30
3112307;MG;CAPELINHA;40
3112406;MG;CAPETINGA;28
3112505;MG;CAPIM BRANCO;7
3112604;MG;CAPINÓPOLIS;30
3112653;MG;CAPITÃO ANDRADE;30
3112703;MG;CAPITÃO ENÉAS;50
3112802;MG;CAPITÓLIO;26
3112901;MG;CAPUTIRA;24
3113008;MG;CARAÍ;65
3113107;MG;CARANAÍBA;30
3113206;MG;CARANDAÍ;22
3113305;MG;CARANGOLA;28
3113404;MG;CARATINGA;20
3113503;MG;CARBONITA;40
3113602;MG;CAREAÇU;30
3113701;MG;CARLOS CHAGAS;50
3113800;MG;CARMÉSIA;30
3113909;MG;CARMO DA CACHOEIRA;30
3114006;MG;CARMO DA MATA;30
3114105;MG;CARMO DE MINAS;30
3114204;MG;CARMO DO CAJURU;20
3114303;MG;CARMO DO PARANAÍBA;40
3114402;MG;CARMO DO RIO CLARO;26
3114501;MG;CARMÓPOLIS DE MINAS;30
3114550;MG;CARNEIRINHO;30
3114600;MG;CARRANCAS;30
3114709;MG;CARVALHÓPOLIS;30
3114808;MG;CARVALHOS;30
3114907;MG;CASA GRANDE;20
3115003;MG;CASCALHO RICO;40
3115102;MG;CÁSSIA;26
3115201;MG;CONCEIÇÃO DA BARRA DE MINAS;30
3115300;MG;CATAGUASES;30
3115359;MG;CATAS ALTAS;20
3115409;MG;CATAS ALTAS DA NORUEGA;20
3115458;MG;CATUJI;40
3115474;MG;CATUTI;65
3115508;MG;CAXAMBU;30
3115607;MG;CEDRO DO ABAETÉ;40
3115706;MG;CENTRAL DE MINAS;30
3115805;MG;CENTRALINA;20
3115904;MG;CHÁCARA;24
3116001;MG;CHALÉ;24
3116100;MG;CHAPADA DO NORTE;40
3116159;MG;CHAPADA GAÚCHA;65
3116209;MG;CHIADOR;24
3116308;MG;CIPOTÂNEA;22
3116407;MG;CLARAVAL;28
3116506;MG;CLARO DOS POÇÕES;50
3116605;MG;CLÁUDIO;30
3116704;MG;COIMBRA;28
3116803;MG;COLUNA;30
3116902;MG;COMENDADOR GOMES;30
3117009;MG;COMERCINHO;65
3117108;MG;CONCEIÇÃO DA APARECIDA;26
3117207;MG;CONCEIÇÃO DAS PEDRAS;30
3117306;MG;CONCEIÇÃO DAS ALAGOAS;24
3117405;MG;CONCEIÇÃO DE IPANEMA;30
3117504;MG;CONCEIÇÃO DO MATO DENTRO;20
3117603;MG;CONCEIÇÃO DO PARÁ;35
3117702;MG;CONCEIÇÃO DO RIO VERDE;30
3117801;MG;CONCEIÇÃO DOS OUROS;30
3117836;MG;CÔNEGO MARINHO;65
3117876;MG;CONFINS;7
3117900;MG;CONGONHAL;30
3118007;MG;CONGONHAS;20
3118106;MG;CONGONHAS DO NORTE;20
3118205;MG;CONQUISTA;24
3118304;MG;CONSELHEIRO LAFAIETE;20
3118403;MG;CONSELHEIRO PENA;30
3118502;MG;CONSOLAÇÃO;30
3118601;MG;CONTAGEM;7
3118700;MG;COQUEIRAL;26
3118809;MG;CORAÇÃO DE JESUS;50
3118908;MG;CORDISBURGO;20
3119005;MG;CORDISLÂNDIA;30
3119104;MG;CORINTO;50
3119203;MG;COROACI;24
3119302;MG;COROMANDEL;40
3119401;MG;CORONEL FABRICIANO;20
3119500;MG;CORONEL MURTA;65
3119609;MG;CORONEL PACHECO;24
3119708;MG;CORONEL XAVIER CHAVES;22
3119807;MG;CÓRREGO DANTA;35
3119906;MG;CÓRREGO DO BOM JESUS;30
3119955;MG;CÓRREGO FUNDO;30
3120003;MG;CÓRREGO NOVO;20
3120102;MG;COUTO MAGALHÃES DE MINAS;40
3120151;MG;CRISÓLITA;60
3120201;MG;CRISTAIS;30
3120300;MG;CRISTÁLIA;50
3120409;MG;CRISTIANO OTONI;20
3120508;MG;CRISTINA;30
3120607;MG;CRUCILÂNDIA;20
3120706;MG;CRUZEIRO DA FORTALEZA;40
3120805;MG;CRUZÍLIA;30
3120839;MG;CUPARAQUE;30
3120870;MG;CURRAL DE DENTRO;65
3120904;MG;CURVELO;40
3121001;MG;DATAS;40
3121100;MG;DELFIM MOREIRA;30
3121209;MG;DELFINÓPOLIS;26
3121258;MG;DELTA;24
3121308;MG;DESCOBERTO;24
3121407;MG;DESTERRO DE ENTRE RIOS;30
3121506;MG;DESTERRO DO MELO;22
3121605;MG;DIAMANTINA;40
3121704;MG;DIOGO DE VASCONCELOS;26
3121803;MG;DIONÍSIO;20
3121902;MG;DIVINÉSIA;30
3122009;MG;DIVINO;24
3122108;MG;DIVINO DAS LARANJEIRAS;30
3122207;MG;DIVINOLÂNDIA DE MINAS;24
3122306;MG;DIVINÓPOLIS;20
3122355;MG;DIVISA ALEGRE;65
3122405;MG;DIVISA NOVA;26
3122454;MG;DIVISÓPOLIS;60
3122470;MG;DOM BOSCO;50
3122504;MG;DOM CAVATI;20
3122603;MG;DOM JOAQUIM;30
3122702;MG;DOM SILVÉRIO;26
3122801;MG;DOM VIÇOSO;30
3122900;MG;DONA EUSÉBIA;30
3123007;MG;DORES DE CAMPOS;30
3123106;MG;DORES DE GUANHÃES;30
3123205;MG;DORES DO INDAIÁ;35
3123304;MG;DORES DO TURVO;28
3123403;MG;DORESÓPOLIS;35
3123502;MG;DOURADOQUARA;40
3123528;MG;DURANDÉ;24
3123601;MG;ELÓI MENDES;26
3123700;MG;ENGENHEIRO CALDAS;20
3123809;MG;ENGENHEIRO NAVARRO;40
3123858;MG;ENTRE FOLHAS;20
3123908;MG;ENTRE RIOS DE MINAS;30
3124005;MG;ERVÁLIA;28
3124104;MG;ESMERALDAS;7
3124203;MG;ESPERA FELIZ;24
3124302;MG;ESPINOSA;65
3124401;MG;ESPÍRITO SANTO DO DOURADO;30
3124500;MG;ESTIVA;30
3124609;MG;ESTRELA DALVA;30
3124708;MG;ESTRELA DO INDAIÁ;35
3124807;MG;ESTRELA DO SUL;40
3124906;MG;EUGENÓPOLIS;28
3125002;MG;EWBANK DA CÂMARA;24
3125101;MG;EXTREMA;30
3125200;MG;FAMA;26
3125309;MG;FARIA LEMOS;28
3125408;MG;FELÍCIO DOS SANTOS;40
3125507;MG;SÃO GONÇALO DO RIO PRETO;40
3125606;MG;FELISBURGO;60
3125705;MG;FELIXLÂNDIA;40
3125804;MG;FERNANDES TOURINHO;20
3125903;MG;FERROS;20
3125952;MG;FERVEDOURO;28
3126000;MG;FLORESTAL;20
3126109;MG;FORMIGA;30
3126208;MG;FORMOSO;65
3126307;MG;FORTALEZA DE MINAS;28
3126406;MG;FORTUNA DE MINAS;20
3126505;MG;FRANCISCO BADARÓ;40
3126604;MG;FRANCISCO DUMONT;40
3126703;MG;FRANCISCO SÁ;50
3126752;MG;FRANCISCÓPOLIS;40
3126802;MG;FREI GASPAR;40
3126901;MG;FREI INOCÊNCIO;30
3126950;MG;FREI LAGONEGRO;30
3127008;MG;FRONTEIRA;30
3127057;MG;FRONTEIRA DOS VALES;50
3127073;MG;FRUTA DE LEITE;65
3127107;MG;FRUTAL;30
3127206;MG;FUNILÂNDIA;20
3127305;MG;GALILÉIA;30
3127339;MG;GAMELEIRAS;65
3127354;MG;GLAUCILÂNDIA;50
3127370;MG;GOIABEIRA;30
3127388;MG;GOIANÁ;30
3127404;MG;GONÇALVES;30
3127503;MG;GONZAGA;24
3127602;MG;GOUVEIA;40
3127701;MG;GOVERNADOR VALADARES;30
3127800;MG;GRÃO MOGOL;50
3127909;MG;GRUPIARA;40
3128006;MG;GUANHÃES;30
3128105;MG;GUAPÉ;26
3128204;MG;GUARACIABA;22
3128253;MG;GUARACIAMA;40
3128303;MG;GUARANÉSIA;28
3128402;MG;GUARANI;30
3128501;MG;GUARARÁ;24
3128600;MG;GUARDA-MOR;65
3128709;MG;GUAXUPÉ;28
3128808;MG;GUIDOVAL;30
3128907;MG;GUIMARÂNIA;40
3129004;MG;GUIRICEMA;30
3129103;MG;GURINHATÃ;30
3129202;MG;HELIODORA;30
3129301;MG;IAPU;20
3129400;MG;IBERTIOGA;22
3129509;MG;IBIÁ;35
3129608;MG;IBIAÍ;50
3129657;MG;IBIRACATU;50
3129707;MG;IBIRACI;28
3129806;MG;IBIRITÉ;7
3129905;MG;IBITIÚRA DE MINAS;26
3130002;MG;IBITURUNA;30
3130051;MG;ICARAÍ DE MINAS;65
3130101;MG;IGARAPÉ;20
3130200;MG;IGARATINGA;20
3130309;MG;IGUATAMA;35
3130408;MG;IJACI;30
3130507;MG;ILICÍNEA;26
3130556;MG;IMBÉ DE MINAS;20
3130606;MG;INCONFIDENTES;30
3130655;MG;INDAIABIRA;65
3130705;MG;INDIANÓPOLIS;40
3130804;MG;INGAÍ;30
3130903;MG;INHAPIM;20
3131000;MG;INHAÚMA;20
3131109;MG;INIMUTABA;40
3131158;MG;IPABA;20
3131208;MG;IPANEMA;30
3131307;MG;IPATINGA;20
3131406;MG;IPIAÇU;30
3131505;MG;IPUIÚNA;26
3131604;MG;IRAÍ DE MINAS;35
3131703;MG;ITABIRA;20
3131802;MG;ITABIRINHA DE MANTENA;30
3131901;MG;ITABIRITO;20
3132008;MG;ITACAMBIRA;50
3132107;MG;ITACARAMBI;65
3132206;MG;ITAGUARA;30
3132305;MG;ITAIPÉ;40
3132404;MG;ITAJUBÁ;30
3132503;MG;ITAMARANDIBA;40
3132602;MG;ITAMARATI DE MINAS;30
3132701;MG;ITAMBACURI;30
3132800;MG;ITAMBÉ DO MATO DENTRO;20
3132909;MG;ITAMOGI;28
3133006;MG;ITAMONTE;30
3133105;MG;ITANHANDU;30
3133204;MG;ITANHOMI;30
3133303;MG;ITAOBIM;65
3133402;MG;ITAPAGIPE;30
3133501;MG;ITAPECERICA;30
3133600;MG;ITAPEVA;30
3133709;MG;ITATIAIUÇU;20
3133758;MG;ITAÚ DE MINAS;26
3133808;MG;ITAÚNA;20
3133907;MG;ITAVERAVA;20
3134004;MG;ITINGA;65
3134103;MG;ITUETA;30
3134202;MG;ITUIUTABA;30
3134301;MG;ITUMIRIM;30
3134400;MG;ITURAMA;30
3134509;MG;ITUTINGA;30
3134608;MG;JABOTICATUBAS;20
3134707;MG;JACINTO;60
3134806;MG;JACUÍ;28
3134905;MG;JACUTINGA;30
3135001;MG;JAGUARAÇU;20
3135050;MG;JAÍBA;65
3135076;MG;JAMPRUCA;30
3135100;MG;JANAÚBA;50
3135209;MG;JANUÁRIA;65
3135308;MG;JAPARAÍBA;35
3135357;MG;JAPONVAR;50
3135407;MG;JECEABA;20
3135456;MG;JENIPAPO DE MINAS;40
3135506;MG;JEQUERI;26
3135605;MG;JEQUITAÍ;50
3135704;MG;JEQUITIBÁ;20
3135803;MG;JEQUITINHONHA;60
3135902;MG;JESUÂNIA;30
3136009;MG;JOAÍMA;60
3136108;MG;JOANÉSIA;30
3136207;MG;JOÃO MONLEVADE;20
3136306;MG;JOÃO PINHEIRO;65
3136405;MG;JOAQUIM FELÍCIO;40
3136504;MG;JORDÂNIA;60
3136520;MG;JOSÉ GONÇALVES DE MINAS;40
3136553;MG;JOSÉ RAYDAN;30
3136579;MG;JOSENÓPOLIS;50
3136603;MG;NOVA UNIÃO;7
3136652;MG;JUATUBA;20
3136702;MG;JUIZ DE FORA;24
3136801;MG;JURAMENTO;50
3136900;MG;JURUAIA;28
3136959;MG;JUVENÍLIA;65
3137007;MG;LADAINHA;40
3137106;MG;LAGAMAR;65
3137205;MG;LAGOA DA PRATA;35
3137304;MG;LAGOA DOS PATOS;50
3137403;MG;LAGOA DOURADA;30
3137502;MG;LAGOA FORMOSA;40
3137536;MG;LAGOA GRANDE;65
3137601;MG;LAGOA SANTA;7
3137700;MG;LAJINHA;24
3137809;MG;LAMBARI;30
3137908;MG;LAMIM;28
3138005;MG;LARANJAL;30
3138104;MG;LASSANCE;50
3138203;MG;LAVRAS;30
3138302;MG;LEANDRO FERREIRA;35
3138351;MG;LEME DO PRADO;40
3138401;MG;LEOPOLDINA;30
3138500;MG;LIBERDADE;30
3138609;MG;LIMA DUARTE;24
3138625;MG;LIMEIRA DO OESTE;30
3138658;MG;LONTRA;50
3138674;MG;LUISBURGO;24
3138682;MG;LUISLÂNDIA;50
3138708;MG;LUMINÁRIAS;30
3138807;MG;LUZ;35
3138906;MG;MACHACALIS;60
3139003;MG;MACHADO;26
3139102;MG;MADRE DE DEUS DE MINAS;30
3139201;MG;MALACACHETA;40
3139250;MG;MAMONAS;65
3139300;MG;MANGA;65
3139409;MG;MANHUAÇU;24
3139508;MG;MANHUMIRIM;24
3139607;MG;MANTENA;30
3139706;MG;MARAVILHAS;20
3139805;MG;MAR DE ESPANHA;24
3139904;MG;MARIA DA FÉ;30
3140001;MG;MARIANA;20
3140100;MG;MARILAC;24
3140159;MG;MÁRIO CAMPOS;7
3140209;MG;MARIPÁ DE MINAS;24
3140308;MG;MARLIÉRIA;20
3140407;MG;MARMELÓPOLIS;30
3140506;MG;MARTINHO CAMPOS;40
3140530;MG;MARTINS SOARES;24
3140555;MG;MATA VERDE;60
3140605;MG;MATERLÂNDIA;24
3140704;MG;MATEUS LEME;20
3140803;MG;MATIAS BARBOSA;24
3140852;MG;MATIAS CARDOSO;65
3140902;MG;MATIPÓ;24
3141009;MG;MATO VERDE;65
3141108;MG;MATOZINHOS;7
3141207;MG;MATUTINA;40
3141306;MG;MEDEIROS;35
3141405;MG;MEDINA;65
3141504;MG;MENDES PIMENTEL;30
3141603;MG;MERCÊS;24
3141702;MG;MESQUITA;30
3141801;MG;MINAS NOVAS;40
3141900;MG;MINDURI;30
3142007;MG;MIRABELA;50
3142106;MG;MIRADOURO;28
3142205;MG;MIRAÍ;28
3142254;MG;MIRAVÂNIA;65
3142304;MG;MOEDA;20
3142403;MG;MOEMA;35
3142502;MG;MONJOLOS;40
3142601;MG;MONSENHOR PAULO;30
3142700;MG;MONTALVÂNIA;65
3142809;MG;MONTE ALEGRE DE MINAS;20
3142908;MG;MONTE AZUL;65
3143005;MG;MONTE BELO;28
3143104;MG;MONTE CARMELO;40
3143153;MG;MONTE FORMOSO;60
3143203;MG;MONTE SANTO DE MINAS;28
3143302;MG;MONTES CLAROS;40
3143401;MG;MONTE SIÃO;30
3143450;MG;MONTEZUMA;65
3143500;MG;MORADA NOVA DE MINAS;40
3143609;MG;MORRO DA GARÇA;40
3143708;MG;MORRO DO PILAR;20
3143807;MG;MUNHOZ;30
3143906;MG;MURIAÉ;28
3144003;MG;MUTUM;30
3144102;MG;MUZAMBINHO;28
3144201;MG;NACIP RAYDAN;24
3144300;MG;NANUQUE;50
3144359;MG;NAQUE;30
3144375;MG;NATALÂNDIA;50
3144409;MG;NATÉRCIA;30
3144508;MG;NAZARENO;30
3144607;MG;NEPOMUCENO;26
3144656;MG;NINHEIRA;65
3144672;MG;NOVA BELÉM;30
3144706;MG;NOVA ERA;20
3144805;MG;NOVA LIMA;7
3144904;MG;NOVA MÓDICA;30
3145000;MG;NOVA PONTE;35
3145059;MG;NOVA PORTEIRINHA;65
3145109;MG;NOVA RESENDE;28
3145208;MG;NOVA SERRANA;35
3145307;MG;NOVO CRUZEIRO;65
3145356;MG;NOVO ORIENTE DE MINAS;40
3145372;MG;NOVORIZONTE;65
3145406;MG;OLARIA;24
3145455;MG;OLHOS-D'ÁGUA;40
3145505;MG;OLÍMPIO NORONHA;30
3145604;MG;OLIVEIRA;30
3145703;MG;OLIVEIRA FORTES;24
3145802;MG;ONÇA DE PITANGUI;20
3145851;MG;ORATÓRIOS;26
3145877;MG;ORIZÂNIA;24
3145901;MG;OURO BRANCO;20
3146008;MG;OURO FINO;30
3146107;MG;OURO PRETO;20
3146206;MG;OURO VERDE DE MINAS;50
3146255;MG;PADRE CARVALHO;50
3146305;MG;PADRE PARAÍSO;65
3146404;MG;PAINEIRAS;40
3146503;MG;PAINS;35
3146552;MG;PAI PEDRO;65
3146602;MG;PAIVA;24
3146701;MG;PALMA;30
3146750;MG;PALMÓPOLIS;60
3146909;MG;PAPAGAIOS;20
3147006;MG;PARACATU;50
3147105;MG;PARÁ DE MINAS;20
3147204;MG;PARAGUAÇU;26
3147303;MG;PARAISÓPOLIS;30
3147402;MG;PARAOPEBA;20
3147501;MG;PASSABÉM;20
3147600;MG;PASSA QUATRO;30
3147709;MG;PASSA TEMPO;30
3147808;MG;PASSA-VINTE;30
3147907;MG;PASSOS;26
3147956;MG;PATIS;50
3148004;MG;PATOS DE MINAS;40
3148103;MG;PATROCÍNIO;40
3148202;MG;PATROCÍNIO DO MURIAÉ;28
3148301;MG;PAULA CÂNDIDO;28
3148400;MG;PAULISTAS;24
3148509;MG;PAVÃO;40
3148608;MG;PEÇANHA;24
3148707;MG;PEDRA AZUL;65
3148756;MG;PEDRA BONITA;26
3148806;MG;PEDRA DO ANTA;22
3148905;MG;PEDRA DO INDAIÁ;30
3149002;MG;PEDRA DOURADA;28
3149101;MG;PEDRALVA;30
3149150;MG;PEDRAS DE MARIA DA CRUZ;65
3149200;MG;PEDRINÓPOLIS;35
3149309;MG;PEDRO LEOPOLDO;7
3149408;MG;PEDRO TEIXEIRA;24
3149507;MG;PEQUERI;24
3149606;MG;PEQUI;20
3149705;MG;PERDIGÃO;35
3149804;MG;PERDIZES;35
3149903;MG;PERDÕES;30
3149952;MG;PERIQUITO;30
3150000;MG;PESCADOR;30
3150109;MG;PIAU;30
3150158;MG;PIEDADE DE CARATINGA;20
3150208;MG;PIEDADE DE PONTE NOVA;26
3150307;MG;PIEDADE DO RIO GRANDE;30
3150406;MG;PIEDADE DOS GERAIS;20
3150505;MG;PIMENTA;35
3150539;MG;PINGO-D'ÁGUA;20
3150570;MG;PINTÓPOLIS;65
3150604;MG;PIRACEMA;30
3150703;MG;PIRAJUBA;30
3150802;MG;PIRANGA;28
3150901;MG;PIRANGUÇU;30
3151008;MG;PIRANGUINHO;30
3151107;MG;PIRAPETINGA;30
3151206;MG;PIRAPORA;70
3151305;MG;PIRAÚBA;30
3151404;MG;PITANGUI;35
3151503;MG;PIUMHI;35
3151602;MG;PLANURA;30
3151701;MG;POÇO FUNDO;30
3151800;MG;POÇOS DE CALDAS;20
3151909;MG;POCRANE;30
3152006;MG;POMPÉU;40
3152105;MG;PONTE NOVA;26
3152131;MG;PONTO CHIQUE;50
3152170;MG;PONTO DOS VOLANTES;65
3152204;MG;PORTEIRINHA;65
3152303;MG;PORTO FIRME;28
3152402;MG;POTÉ;40
3152501;MG;POUSO ALEGRE;30
3152600;MG;POUSO ALTO;30
3152709;MG;PRADOS;22
3152808;MG;PRATA;30
3152907;MG;PRATÁPOLIS;26
3153004;MG;PRATINHA;35
3153103;MG;PRESIDENTE BERNARDES;28
3153202;MG;PRESIDENTE JUSCELINO;40
3153301;MG;PRESIDENTE KUBITSCHEK;40
3153400;MG;PRESIDENTE OLEGÁRIO;65
3153509;MG;ALTO JEQUITIBÁ;24
3153608;MG;PRUDENTE DE MORAIS;7
3153707;MG;QUARTEL GERAL;40
3153806;MG;QUELUZITA;20
3153905;MG;RAPOSOS;7
3154002;MG;RAUL SOARES;26
3154101;MG;RECREIO;30
3154150;MG;REDUTO;24
3154200;MG;RESENDE COSTA;30
